,geographic_identifier,year,species,measurement_value
30071,6225005,1998,YFT,4.992
30072,6225005,1999,BET,116.05399999999999
30073,6225005,1999,YFT,29.158
30074,6225005,2000,BET,32.72
30075,6225005,2000,YFT,10.042
30076,6225005,2001,BET,40.885
30077,6225005,2001,YFT,40.738
30078,6225005,2002,BET,22.264
30079,6225005,2002,YFT,14.318999999999999
30080,6225005,2003,BET,31.358
30081,6225005,2003,YFT,34.578
30082,6225005,2004,BET,41.108
30083,6225005,2004,YFT,40.323
30084,6225005,2005,BET,8.88182
30085,6225005,2005,YFT,7.618259999999999
30086,6225005,2006,BET,21.918
30087,6225005,2006,YFT,7.066
30088,6225005,2007,BET,12.687
30089,6225005,2007,YFT,1.837
30090,6225005,2008,BET,102.396
30091,6225005,2008,YFT,11.233
30092,6225005,2009,BET,11.788
30093,6225005,2009,YFT,5.4559999999999995
30094,6225005,2010,BET,31.306
30095,6225005,2010,YFT,6.391
30096,6225005,2011,BET,64.182
30097,6225005,2011,YFT,15.022
30098,6225005,2012,BET,16.7865
30099,6225005,2012,YFT,0.66899
30100,6225005,2013,BET,142.23757
30101,6225005,2013,YFT,92.12794
30102,6225005,2014,BET,32.09249
30103,6225005,2014,YFT,5.53
30104,6225005,2015,BET,13.24316
30105,6225005,2015,YFT,5.26675
30106,6225005,2016,BET,32.37081
30107,6225005,2016,YFT,25.85252
30108,6225005,2017,BET,31.00635
30109,6225005,2017,YFT,6.44483
30110,6225005,2018,BET,13.149479999999999
30111,6225005,2018,YFT,14.25252
30112,6225005,2019,BET,90.85893999999999
30113,6225005,2019,YFT,21.85774
30114,6225005,2020,BET,41.98831
30115,6225005,2020,YFT,15.45403
30116,6225005,2021,BET,155.07432
30117,6225005,2021,YFT,12.74776
30118,6225005,2022,BET,131.50212
30119,6225005,2022,YFT,21.094269999999998
30120,6225005,2023,BET,74.0781
30121,6225005,2023,YFT,27.1571
30122,6225010,1968,BET,228.5
30123,6225010,1968,YFT,20.2
30124,6225010,1969,BET,136.6
30125,6225010,1969,YFT,21.3
30126,6225010,1970,BET,73.9
30127,6225010,1970,YFT,0.3
30128,6225010,1971,BET,82.0
30129,6225010,1971,YFT,1.0
30130,6225010,1972,BET,170.8
30131,6225010,1972,YFT,12.0
30132,6225010,1973,BET,211.6
30133,6225010,1973,YFT,5.6000000000000005
30134,6225010,1974,BET,242.2
30135,6225010,1974,YFT,0.5
30136,6225010,1975,BET,452.0
30137,6225010,1975,YFT,50.1
30138,6225010,1976,BET,249.0
30139,6225010,1976,BFT,0.2
30140,6225010,1976,YFT,31.8
30141,6225010,1977,BET,359.70000000000005
30142,6225010,1977,YFT,20.3
30143,6225010,1978,BET,722.0
30144,6225010,1978,YFT,214.7
30145,6225010,1979,BET,901.6
30146,6225010,1979,BFT,2.4
30147,6225010,1979,YFT,93.6
30148,6225010,1980,BET,523.9
30149,6225010,1980,YFT,12.5
30150,6225010,1981,BET,376.8
30151,6225010,1981,YFT,23.2
30152,6225010,1982,BET,419.3
30153,6225010,1982,YFT,20.2
30154,6225010,1983,BET,215.0
30155,6225010,1983,YFT,116.1
30156,6225010,1984,BET,180.2
30157,6225010,1984,YFT,201.6
30158,6225010,1985,BET,682.1
30159,6225010,1985,YFT,174.9
30160,6225010,1986,BET,238.1
30161,6225010,1986,YFT,22.4
30162,6225010,1987,BET,481.3
30163,6225010,1987,YFT,37.2
30164,6225010,1988,BET,208.5
30165,6225010,1988,YFT,36.5
30166,6225010,1989,BET,454.5
30167,6225010,1989,YFT,207.7
30168,6225010,1990,BET,372.0
30169,6225010,1990,YFT,360.7
30170,6225010,1991,BET,21.6
30171,6225010,1991,YFT,27.700000000000003
30172,6225010,1992,BET,30.0
30173,6225010,1992,YFT,6.0
30174,6225010,1993,BET,65.2
30175,6225010,1993,YFT,104.2
30176,6225010,1994,BET,9.7
30177,6225010,1994,YFT,4.0
30178,6225010,1995,BET,199.714
30179,6225010,1995,YFT,73.35
30180,6225010,1996,BET,33.656
30181,6225010,1996,BFT,0.094
30182,6225010,1996,YFT,56.983000000000004
30183,6225010,1997,BET,2.551
30184,6225010,1997,YFT,1.373
30185,6225010,1998,BET,4.828
30186,6225010,1998,YFT,0.932
30187,6225010,1999,BET,57.469
30188,6225010,1999,YFT,6.1290000000000004
30189,6225010,2000,BET,47.623
30190,6225010,2000,YFT,9.025
30191,6225010,2001,BET,315.847
30192,6225010,2001,YFT,12.92
30193,6225010,2002,BET,203.321
30194,6225010,2002,YFT,15.937
30195,6225010,2003,BET,9.3
30196,6225010,2003,YFT,22.401999999999997
30197,6225010,2004,BET,105.337
30198,6225010,2004,YFT,15.593
30199,6225010,2005,BET,194.25261
30200,6225010,2005,YFT,11.32993
30201,6225010,2006,BET,134.132
30202,6225010,2006,YFT,7.065
30203,6225010,2007,BET,46.294000000000004
30204,6225010,2007,YFT,7.4350000000000005
30205,6225010,2008,BET,125.17200000000001
30206,6225010,2008,YFT,8.297
30207,6225010,2009,BET,30.269599999999997
30208,6225010,2009,YFT,3.1609999999999996
30209,6225010,2010,BET,36.076
30210,6225010,2010,YFT,0.727
30211,6225010,2011,BET,27.502
30212,6225010,2011,YFT,4.223
30213,6225010,2012,BET,13.94107
30214,6225010,2012,YFT,2.586
30215,6225010,2013,BET,172.27226
30216,6225010,2013,YFT,7.36072
30217,6225010,2014,BET,67.76303
30218,6225010,2014,YFT,2.9127300000000003
30219,6225010,2015,BET,50.58231
30220,6225010,2015,YFT,3.54595
30221,6225010,2016,BET,131.23274
30222,6225010,2016,YFT,3.79189
30223,6225010,2017,BET,125.57445
30224,6225010,2017,YFT,7.86795
30225,6225010,2018,BET,129.0838
30226,6225010,2018,YFT,10.45303
30227,6225010,2019,BET,79.81400000000001
30228,6225010,2019,YFT,18.313
30229,6225010,2020,BET,84.732
30230,6225010,2020,YFT,8.953
30231,6225010,2021,BET,92.68966999999999
30232,6225010,2021,YFT,16.93116
30233,6225010,2022,BET,79.27411
30234,6225010,2022,YFT,15.14008
30235,6225010,2023,BET,17.011589999999998
30236,6225010,2023,YFT,6.35151
30237,6225015,1975,BET,33.9
30238,6225015,1976,BET,0.6
30239,6225015,1976,YFT,0.5
30240,6225015,1977,BET,15.9
30241,6225015,1977,YFT,6.8
30242,6225015,1978,BET,11.2
30243,6225015,1978,YFT,1.0
30244,6225015,1979,BET,0.2
30245,6225015,1980,BET,1.8
30246,6225015,1981,BET,0.1
30247,6225015,1982,BET,2.3
30248,6225015,1985,BET,72.9
30249,6225015,1985,YFT,10.2
30250,6225015,1986,BET,6.1
30251,6225015,1987,BET,2.5
30252,6225015,1990,BET,7.5
30253,6225015,1990,YFT,0.8
30254,6225015,2000,BET,15.927
30255,6225015,2000,YFT,7.228
30256,6225015,2001,BET,49.405
30257,6225015,2001,YFT,2.036
30258,6225015,2002,BET,1.825
30259,6225015,2002,YFT,2.157
30260,6225015,2003,BET,6.645000000000001
30261,6225015,2003,YFT,0.045
30262,6225015,2004,BET,0.055
30263,6225015,2005,BET,0.1017
30264,6225015,2005,YFT,0.2034
30265,6225015,2006,BET,0.12
30266,6225015,2006,YFT,0.27
30267,6225015,2007,BET,0.034
30268,6225015,2007,YFT,0.048
30269,6225015,2008,YFT,0.252
30270,6225015,2010,BET,0.114
30271,6225015,2010,YFT,0.46
30272,6225015,2012,BET,0.022
30273,6225015,2016,YFT,0.424
30274,6225015,2017,YFT,0.166
30275,6225015,2018,YFT,0.4
30276,6225015,2021,BET,0.07
30277,6225015,2022,BET,0.088
30278,6225015,2022,YFT,0.25
30279,6225030,1970,BET,3.33732
30280,6225030,1970,YFT,3.23524
30281,6225030,1974,BET,0.80504
30282,6225030,1974,YFT,12.7948
30283,6225030,1975,BET,1.1716
30284,6225030,1975,YFT,4.30244
30285,6225030,1982,BET,0.34800000000000003
30286,6225030,1982,YFT,0.58
30287,6225030,1985,YFT,0.137
30288,6225030,1986,BET,0.48836
30289,6225030,1986,YFT,0.0812
30290,6225030,1987,YFT,0.059
30291,6225030,1988,YFT,0.11699999999999999
30292,6225030,1989,YFT,0.015
30293,6225030,1990,YFT,0.28400000000000003
30294,6225030,1991,BET,16.776
30295,6225030,1991,YFT,0.062
30296,6225030,1992,BET,21.72108
30297,6225030,1992,YFT,41.086839999999995
30298,6225030,1993,BET,55.98972
30299,6225030,1993,YFT,35.382439999999995
30300,6225030,1994,YFT,0.187
30301,6225030,1995,BET,57.59632
30302,6225030,1995,YFT,27.38836
30303,6225030,1996,BET,3.026
30304,6225030,1996,YFT,2.3209999999999997
30305,6225030,1997,BET,30.371
30306,6225030,1997,YFT,15.792
30307,6225030,1998,BET,602.385
30308,6225030,1998,YFT,146.47299999999998
30309,6225030,1999,BET,323.403
30310,6225030,1999,YFT,149.678
30311,6225030,2000,BET,742.165
30312,6225030,2000,YFT,187.029
30313,6225030,2001,BET,210.22899999999998
30314,6225030,2001,YFT,93.19500000000001
30315,6225030,2002,BET,129.731
30316,6225030,2002,YFT,69.91
30317,6225030,2003,BET,51.582
30318,6225030,2003,YFT,55.589
30319,6225030,2004,BET,21.094
30320,6225030,2004,YFT,9.998
30321,6225030,2005,BET,22.296
30322,6225030,2005,YFT,32.811
30323,6225030,2006,BET,26.43815
30324,6225030,2006,YFT,45.61938
30325,6225030,2007,BET,31.86487
30326,6225030,2007,YFT,29.26361
30327,6225030,2008,BET,123.41295
30328,6225030,2008,YFT,53.271589999999996
30329,6225030,2009,BET,157.94459
30330,6225030,2009,YFT,53.01375
30331,6225030,2010,YFT,0.6000000000000001
30332,6225030,2011,BET,100.42584
30333,6225030,2011,YFT,49.622299999999996
30334,6225030,2012,BET,116.38887
30335,6225030,2012,YFT,38.06631
30336,6225030,2013,BET,107.18841
30337,6225030,2013,YFT,72.73697
30338,6225030,2014,BET,81.94421
30339,6225030,2014,YFT,43.34115
30340,6225030,2015,BET,85.40119
30341,6225030,2015,YFT,43.07579
30342,6225030,2016,BET,26.134999999999998
30343,6225030,2016,YFT,17.535
30344,6225030,2017,BET,51.62281416117145
30345,6225030,2017,YFT,100.3732821852327
30346,6225030,2018,BET,113.51457473399999
30347,6225030,2018,YFT,51.330520528
30348,6225030,2019,BET,191.091420653
30349,6225030,2019,YFT,190.188071669
30350,6225030,2020,BET,85.71921387596899
30351,6225030,2020,YFT,91.2467589841317
30352,6225030,2021,BET,233.31381384975532
30353,6225030,2021,YFT,212.4677157863375
30354,6225030,2022,BET,282.63185
30355,6225030,2022,YFT,256.74799
30356,6225030,2023,BET,209.5
30357,6225030,2023,YFT,293.515
30358,6225035,1967,BET,0.53476
30359,6225035,1967,YFT,1.16
30360,6225035,1968,BET,15.120600000000001
30361,6225035,1968,YFT,12.79016
30362,6225035,1969,BET,0.6264000000000001
30363,6225035,1970,BET,8.062
30364,6225035,1970,YFT,21.337040000000002
30365,6225035,1973,BET,4.71308
30366,6225035,1973,YFT,8.54804
30367,6225035,1974,BET,2.17964
30368,6225035,1974,YFT,11.71484
30369,6225035,1975,BET,9.31364
30370,6225035,1975,YFT,18.81288
30371,6225035,1976,BET,0.48604
30372,6225035,1976,YFT,0.81664
30373,6225035,1979,YFT,0.9744
30374,6225035,1980,BET,2.146
30375,6225035,1980,YFT,1.624
30376,6225035,1981,BET,1.1716
30377,6225035,1981,YFT,11.3564
30378,6225035,1982,BET,4.8024
30379,6225035,1982,YFT,5.7652
30380,6225035,1983,BET,1.4732
30381,6225035,1983,YFT,1.16
30382,6225035,1986,BET,1.4430399999999999
30383,6225035,1986,YFT,5.19796
30384,6225035,1987,BET,2.41048
30385,6225035,1987,YFT,4.0716
30386,6225035,1988,BET,2.21908
30387,6225035,1988,YFT,3.5322
30388,6225035,1990,BET,4.97756
30389,6225035,1990,YFT,8.4506
30390,6225035,1991,BET,20.34988
30391,6225035,1991,YFT,43.82248
30392,6225035,1992,BET,139.57468
30393,6225035,1992,YFT,227.8646
30394,6225035,1993,BET,154.66628
30395,6225035,1993,YFT,175.94299999999998
30396,6225035,1994,BET,509.48892
30397,6225035,1994,YFT,666.6033600000001
30398,6225035,1995,BET,2426.85832
30399,6225035,1995,YFT,1271.92076
30400,6225035,1996,BET,318.374
30401,6225035,1996,YFT,186.418
30402,6225035,1997,BET,976.577
30403,6225035,1997,YFT,275.34
30404,6225035,1998,BET,639.389
30405,6225035,1998,YFT,547.609
30406,6225035,1999,BET,430.004
30407,6225035,1999,YFT,204.754
30408,6225035,2000,BET,555.724
30409,6225035,2000,YFT,166.219
30410,6225035,2001,BET,436.104
30411,6225035,2001,YFT,272.891
30412,6225035,2002,BET,320.421
30413,6225035,2002,YFT,125.5
30414,6225035,2003,BET,349.958
30415,6225035,2003,YFT,409.633
30416,6225035,2004,BET,159.98263
30417,6225035,2004,YFT,113.69679000000001
30418,6225035,2005,BET,345.83688993186416
30419,6225035,2005,YFT,292.2192475473549
30420,6225035,2006,BET,139.07992613099412
30421,6225035,2006,YFT,92.43438579415205
30422,6225035,2007,BET,20.357501980198002
30423,6225035,2007,YFT,79.29782
30424,6225035,2008,BET,28.85414
30425,6225035,2008,YFT,30.002760000000002
30426,6225035,2009,BET,68.35570472454567
30427,6225035,2009,YFT,90.21485176841753
30428,6225035,2010,BET,14.45574
30429,6225035,2010,YFT,88.90069
30430,6225035,2011,BET,73.25788
30431,6225035,2011,YFT,104.86135
30432,6225035,2012,BET,23.60025
30433,6225035,2012,YFT,50.50399999999999
30434,6225035,2013,BET,47.89806
30435,6225035,2013,YFT,59.23657
30436,6225035,2014,BET,112.47563878661089
30437,6225035,2014,YFT,44.82531251046025
30438,6225035,2015,BET,109.63211
30439,6225035,2015,YFT,33.74602
30440,6225035,2016,BET,116.638
30441,6225035,2016,YFT,69.777
30442,6225035,2017,BET,195.17199519947243
30443,6225035,2017,YFT,226.7207986049941
30444,6225035,2018,BET,207.751840382
30445,6225035,2018,YFT,157.001525456
30446,6225035,2019,BET,241.114577756
30447,6225035,2019,YFT,364.817265029
30448,6225035,2020,BET,173.95548255094275
30449,6225035,2020,YFT,152.43357832029957
30450,6225035,2021,BET,333.62137374079765
30451,6225035,2021,YFT,462.1369241508235
30452,6225035,2022,BET,191.70774840901814
30453,6225035,2022,YFT,206.17261710423668
30454,6225035,2023,BET,127.253
30455,6225035,2023,YFT,617.84
30456,6225040,1967,BET,2.61464
30457,6225040,1967,YFT,5.45316
30458,6225040,1968,BET,66.58284
30459,6225040,1968,YFT,27.3992
30460,6225040,1969,BET,4.71772
30461,6225040,1969,YFT,11.06408
30462,6225040,1970,BET,12.2206
30463,6225040,1970,YFT,14.32832
30464,6225040,1972,BET,0.24592
30465,6225040,1972,YFT,0.3422
30466,6225040,1973,BET,14.39444
30467,6225040,1973,YFT,224.06907999999999
30468,6225040,1974,BET,0.1856
30469,6225040,1974,YFT,1.70404
30470,6225040,1975,BET,2.6830800000000004
30471,6225040,1975,YFT,1.21568
30472,6225040,1976,BET,0.48604
30473,6225040,1976,YFT,1.22496
30474,6225040,1977,YFT,0.22852
30475,6225040,1978,BET,0.3596
30476,6225040,1978,YFT,0.2552
30477,6225040,1979,BET,5.150399999999999
30478,6225040,1979,YFT,40.658
30479,6225040,1980,BET,1.972
30480,6225040,1980,YFT,1.856
30481,6225040,1981,BET,4.117999999999999
30482,6225040,1981,YFT,31.1692
30483,6225040,1982,BET,1.5196
30484,6225040,1982,YFT,2.8072
30485,6225040,1983,BET,0.0348
30486,6225040,1983,YFT,0.0928
30487,6225040,1985,YFT,3.5844
30488,6225040,1986,YFT,15.97668
30489,6225040,1987,BET,1.3247200000000001
30490,6225040,1987,YFT,3.15984
30491,6225040,1988,BET,0.06148
30492,6225040,1988,YFT,0.06148
30493,6225040,1990,BET,7.9924
30494,6225040,1990,YFT,12.6672
30495,6225040,1991,BET,2.54388
30496,6225040,1991,YFT,5.89512
30497,6225040,1992,BET,2.37568
30498,6225040,1992,YFT,1.19248
30499,6225040,1993,BET,778.8123999999999
30500,6225040,1993,YFT,503.29268
30501,6225040,1994,BET,280.59587999999997
30502,6225040,1994,YFT,552.15152
30503,6225040,1995,BET,859.85116
30504,6225040,1995,YFT,456.88224
30505,6225040,1996,BET,250.54999999999998
30506,6225040,1996,YFT,248.77599999999998
30507,6225040,1997,BET,83.426
30508,6225040,1997,YFT,21.549
30509,6225040,1998,BET,167.555
30510,6225040,1998,YFT,103.66799999999999
30511,6225040,1999,BET,143.785
30512,6225040,1999,YFT,98.253
30513,6225040,2000,BET,289.332
30514,6225040,2000,YFT,168.392
30515,6225040,2001,BET,235.061
30516,6225040,2001,YFT,256.644
30517,6225040,2002,BET,68.152
30518,6225040,2002,YFT,39.625
30519,6225040,2003,BET,63.06932
30520,6225040,2003,YFT,238.83800000000002
30521,6225040,2004,BET,271.73
30522,6225040,2004,YFT,116.411
30523,6225040,2005,BET,213.65503447603524
30524,6225040,2005,YFT,106.0631811430795
30525,6225040,2006,BET,24.565791228070175
30526,6225040,2006,YFT,24.363155555555554
30527,6225040,2007,BET,4.2799000000000005
30528,6225040,2007,YFT,26.46
30529,6225040,2008,BET,0.6566745318352061
30530,6225040,2008,YFT,0.453053183520599
30531,6225040,2009,BET,9.90839429068509
30532,6225040,2009,YFT,41.40857502572213
30533,6225040,2010,BET,27.535620107886697
30534,6225040,2010,YFT,40.412665025577574
30535,6225040,2011,BET,40.77066318846514
30536,6225040,2011,YFT,38.68859580619007
30537,6225040,2012,BET,2.60065814256965
30538,6225040,2012,YFT,6.902442247448971
30539,6225040,2013,BET,21.241
30540,6225040,2013,YFT,40.04235
30541,6225040,2014,BET,23.32172899159664
30542,6225040,2014,YFT,43.677783193277314
30543,6225040,2015,BET,18.402178443990934
30544,6225040,2015,YFT,12.504794425308813
30545,6225040,2016,BET,27.684956729736868
30546,6225040,2016,YFT,95.77415087528455
30547,6225040,2017,BET,53.72952631578948
30548,6225040,2017,YFT,171.52605789473685
30549,6225040,2018,BET,157.67248020414021
30550,6225040,2018,YFT,438.1236224694366
30551,6225040,2019,BET,55.077989187
30552,6225040,2019,YFT,130.445676619
30553,6225040,2020,BET,60.306921144377284
30554,6225040,2020,YFT,123.57698272928455
30555,6225040,2021,BET,121.31005838331407
30556,6225040,2021,YFT,205.2413863781132
30557,6225040,2022,BET,47.82967762005316
30558,6225040,2022,YFT,156.8332497475832
30559,6225040,2023,BET,46.137
30560,6225040,2023,YFT,214.143
30561,6225045,1967,BET,53.8124
30562,6225045,1967,YFT,14.3376
30563,6225045,1968,BET,63.40328
30564,6225045,1968,YFT,33.9242
30565,6225045,1969,BET,0.94424
30566,6225045,1969,YFT,2.66452
30567,6225045,1970,BET,1.33516
30568,6225045,1970,YFT,2.5288
30569,6225045,1972,BET,4.466
30570,6225045,1972,YFT,19.98216
30571,6225045,1973,BET,22.698880000000003
30572,6225045,1973,YFT,17.313000000000002
30573,6225045,1974,BET,0.87
30574,6225045,1974,YFT,1.5996400000000002
30575,6225045,1975,BET,0.12992
30576,6225045,1975,YFT,0.39208
30577,6225045,1976,BET,11.7334
30578,6225045,1976,YFT,19.85456
30579,6225045,1977,BET,4.4254
30580,6225045,1977,YFT,4.37088
30581,6225045,1978,BET,1.2528000000000001
30582,6225045,1978,YFT,20.7524
30583,6225045,1979,BET,10.8344
30584,6225045,1979,YFT,27.2136
30585,6225045,1980,BET,4.002
30586,6225045,1980,YFT,8.41
30587,6225045,1981,BET,6.2408
30588,6225045,1981,YFT,6.8788
30589,6225045,1982,BET,0.9743999999999999
30590,6225045,1982,YFT,2.5288
30591,6225045,1983,BET,2.4012000000000002
30592,6225045,1983,YFT,3.7932
30593,6225045,1984,BET,1.2296
30594,6225045,1984,YFT,3.4568
30595,6225045,1985,BET,0.9396
30596,6225045,1985,YFT,6.4728
30597,6225045,1986,BET,0.7482
30598,6225045,1986,YFT,1.0497999999999998
30599,6225045,1987,BET,0.899
30600,6225045,1987,YFT,3.43708
30601,6225045,1988,BET,2.9255199999999997
30602,6225045,1988,YFT,28.580080000000002
30603,6225045,1989,BET,0.24128
30604,6225045,1989,YFT,1.1484
30605,6225045,1990,BET,13.86084
30606,6225045,1990,YFT,8.890239999999999
30607,6225045,1991,BET,6.06564
30608,6225045,1991,YFT,26.53036
30609,6225045,1992,BET,8.9088
30610,6225045,1992,YFT,3.87672
30611,6225045,1993,BET,345.7612
30612,6225045,1993,YFT,171.48976
30613,6225045,1994,BET,62.9648
30614,6225045,1994,YFT,65.09456
30615,6225045,1995,BET,348.72848
30616,6225045,1995,YFT,303.71004
30617,6225045,1996,BET,111.62599999999999
30618,6225045,1996,YFT,84.923
30619,6225045,1997,BET,19.75
30620,6225045,1997,YFT,11.009
30621,6225045,1998,BET,62.435
30622,6225045,1998,YFT,32.935
30623,6225045,1999,BET,183.847
30624,6225045,1999,YFT,160.237
30625,6225045,2000,BET,144.873
30626,6225045,2000,YFT,53.422
30627,6225045,2001,BET,155.25992913385826
30628,6225045,2001,YFT,131.44963228699552
30629,6225045,2002,BET,128.41173228346457
30630,6225045,2002,YFT,46.47086547085202
30631,6225045,2003,BET,43.12158661417323
30632,6225045,2003,YFT,32.48593641255605
30633,6225045,2004,BET,75.99553
30634,6225045,2004,YFT,41.81421
30635,6225045,2005,BET,119.91261343590574
30636,6225045,2005,YFT,52.39444572090858
30637,6225045,2006,BET,124.30231937777778
30638,6225045,2006,YFT,127.66893707134503
30639,6225045,2007,BET,60.289743762376
30640,6225045,2007,YFT,54.339490000000005
30641,6225045,2008,BET,135.20040329701587
30642,6225045,2008,YFT,86.83677703213829
30643,6225045,2009,BET,46.06119806029506
30644,6225045,2009,YFT,57.841991068454135
30645,6225045,2010,BET,64.74107489573248
30646,6225045,2010,YFT,65.5699529509455
30647,6225045,2011,BET,69.81955678434188
30648,6225045,2011,YFT,65.06158556228785
30649,6225045,2012,BET,24.367282153983815
30650,6225045,2012,YFT,24.8563290170309
30651,6225045,2013,BET,14.358216812622306
30652,6225045,2013,YFT,22.321616722529257
30653,6225045,2014,BET,9.25192909310391
30654,6225045,2014,YFT,8.632746888474893
30655,6225045,2015,BET,8.416975405614359
30656,6225045,2015,YFT,14.09420918107828
30657,6225045,2016,BET,38.04250881423579
30658,6225045,2016,YFT,60.37631489905026
30659,6225045,2017,BET,25.468539155608536
30660,6225045,2017,YFT,26.459079566652342
30661,6225045,2018,BET,20.127875859261092
30662,6225045,2018,YFT,47.57287063144688
30663,6225045,2019,BET,38.704740934
30664,6225045,2019,YFT,63.795848296
30665,6225045,2020,BET,47.15594379176178
30666,6225045,2020,YFT,70.85165995912016
30667,6225045,2021,BET,20.68323122866894
30668,6225045,2021,YFT,34.491155290102384
30669,6225045,2022,BET,11.518
30670,6225045,2022,YFT,27.616
30671,6225045,2023,BET,19.505000000000003
30672,6225045,2023,YFT,12.979999999999999
30673,6225050,1967,BET,57.018640000000005
30674,6225050,1967,YFT,21.68504
30675,6225050,1968,BET,55.8366
30676,6225050,1968,YFT,51.83692
30677,6225050,1969,BET,1.9592399999999999
30678,6225050,1969,YFT,6.81616
30679,6225050,1970,BET,0.78764
30680,6225050,1970,YFT,4.8940399999999995
30681,6225050,1971,BET,3.31412
30682,6225050,1971,YFT,5.1156
30683,6225050,1972,BET,8.34388
30684,6225050,1972,YFT,20.68048
30685,6225050,1973,BET,17.22484
30686,6225050,1973,YFT,41.25656
30687,6225050,1974,BET,2.581
30688,6225050,1974,YFT,7.63976
30689,6225050,1975,BET,0.48024
30690,6225050,1975,YFT,0.24012
30691,6225050,1976,BET,85.98152
30692,6225050,1976,YFT,20.489079999999998
30693,6225050,1977,BET,9.10832
30694,6225050,1977,YFT,12.7252
30695,6225050,1978,BET,7.8648
30696,6225050,1978,YFT,32.0276
30697,6225050,1979,BET,23.4784
30698,6225050,1979,YFT,22.747600000000002
30699,6225050,1980,BET,2.4128
30700,6225050,1980,YFT,1.392
30701,6225050,1981,BET,2.4707999999999997
30702,6225050,1981,YFT,4.9068000000000005
30703,6225050,1982,BET,4.5936
30704,6225050,1982,YFT,5.6259999999999994
30705,6225050,1983,BET,3.0508
30706,6225050,1983,YFT,4.6052
30707,6225050,1984,BET,2.8768
30708,6225050,1984,YFT,2.0648
30709,6225050,1985,BET,1.4267999999999998
30710,6225050,1985,YFT,5.5912
30711,6225050,1986,BET,1.56832
30712,6225050,1986,YFT,4.43004
30713,6225050,1987,YFT,2.31304
30714,6225050,1988,BET,0.8757999999999999
30715,6225050,1988,YFT,7.7778
30716,6225050,1989,BET,0.12064
30717,6225050,1989,YFT,0.203
30718,6225050,1990,BET,6.99944
30719,6225050,1990,YFT,9.90988
30720,6225050,1991,BET,96.07236
30721,6225050,1991,YFT,201.62308
30722,6225050,1992,BET,19.59936
30723,6225050,1992,YFT,62.33492
30724,6225050,1993,BET,44.86184
30725,6225050,1993,YFT,75.26776
30726,6225050,1994,BET,21.49132
30727,6225050,1994,YFT,55.450320000000005
30728,6225050,1995,BET,232.43384
30729,6225050,1995,YFT,126.98172
30730,6225050,1996,BET,203.689
30731,6225050,1996,YFT,170.474
30732,6225050,1997,BET,38.152
30733,6225050,1997,YFT,11.721
30734,6225050,1998,BET,42.195
30735,6225050,1998,YFT,84.861
30736,6225050,1999,BET,100.236
30737,6225050,1999,YFT,116.061
30738,6225050,2000,BET,76.583
30739,6225050,2000,YFT,30.215999999999998
30740,6225050,2001,BET,229.1104094488189
30741,6225050,2001,YFT,176.36769506726458
30742,6225050,2002,BET,59.49410236220472
30743,6225050,2002,YFT,48.78993721973093
30744,6225050,2003,BET,59.09115511811024
30745,6225050,2003,YFT,31.95570165919281
30746,6225050,2004,BET,92.26689
30747,6225050,2004,YFT,61.75633
30748,6225050,2005,BET,43.68173030042919
30749,6225050,2005,YFT,36.917950944206005
30750,6225050,2006,BET,16.84932970760234
30751,6225050,2006,YFT,11.888366666666666
30752,6225050,2007,BET,19.853326831682
30753,6225050,2007,YFT,16.7145
30754,6225050,2008,BET,4.5882408200406
30755,6225050,2008,YFT,7.141191270034007
30756,6225050,2009,BET,7.7709301510016076
30757,6225050,2009,YFT,36.863123424738575
30758,6225050,2010,BET,13.507669727488706
30759,6225050,2010,YFT,6.504697918824623
30760,6225050,2011,BET,21.965008493564348
30761,6225050,2011,YFT,32.462606125068774
30762,6225050,2012,BET,4.02068
30763,6225050,2012,YFT,12.684002671753351
30764,6225050,2013,BET,15.303263800166153
30765,6225050,2013,YFT,36.62668975361804
30766,6225050,2014,BET,12.311090333942696
30767,6225050,2014,YFT,20.276319941646978
30768,6225050,2015,BET,12.290571472393735
30769,6225050,2015,YFT,21.52151667674343
30770,6225050,2016,BET,22.841
30771,6225050,2016,YFT,18.867402032405266
30772,6225050,2017,BET,110.75780074516699
30773,6225050,2017,YFT,57.401130975631006
30774,6225050,2018,BET,12.821100005845695
30775,6225050,2018,YFT,27.68457711555851
30776,6225050,2019,BET,42.887063987
30777,6225050,2019,YFT,108.747808665
30778,6225050,2020,BET,32.49262360388805
30779,6225050,2020,YFT,64.24796447871955
30780,6225050,2021,BET,8.016122329545455
30781,6225050,2021,YFT,25.19767275510204
30782,6225050,2022,BET,7.623
30783,6225050,2022,YFT,17.615
30784,6225050,2023,BET,18.353550000000002
30785,6225050,2023,YFT,52.558910000000004
30786,6225055,1967,BET,35.28952
30787,6225055,1967,YFT,27.20316
30788,6225055,1968,BET,50.9472
30789,6225055,1968,YFT,42.732079999999996
30790,6225055,1969,BET,11.22532
30791,6225055,1969,YFT,5.09472
30792,6225055,1970,BET,0.73544
30793,6225055,1970,YFT,3.40344
30794,6225055,1971,BET,0.07888
30795,6225055,1971,YFT,3.4834799999999997
30796,6225055,1972,BET,3.6482
30797,6225055,1972,YFT,7.34976
30798,6225055,1973,BET,5.12952
30799,6225055,1973,YFT,5.655
30800,6225055,1974,BET,7.60496
30801,6225055,1974,YFT,3.62384
